id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,categoria_general,link
12847,boys,Apparel,topwear,tshirts,Black,Fall,2011.0,Casual,Ant Kids Boys National Champion Black Tshirts,camiseta,http://assets.myntassets.com/v1/images/style/properties/09359395fafdff5f790e205af6465a8b_images.jpg
30119,men,Apparel,topwear,tshirts,Grey,Summer,2012.0,Casual,Flying Machine Men Grey Polo T-shirt,camiseta,http://assets.myntassets.com/v1/images/style/properties/f475e2db25884e69253fc645e80695f0_images.jpg
12249,men,Apparel,topwear,shirts,Pink,Fall,2011.0,Formal,Genesis Men Striped Pink & Navy Shirt,camisa,http://assets.myntassets.com/v1/images/style/properties/2208dfa9592531bb5908f8b8879da070_images.jpg
29808,men,Apparel,topwear,shirts,Blue,Summer,2012.0,Casual,Basics Men Blue Checked Slim Fit Shirt,camisa,http://assets.myntassets.com/v1/images/style/properties/ea9be8fd010769e46586b724dc5645ab_images.jpg
30925,women,Apparel,bottomwear,skirts,Black,Summer,2012.0,Ethnic,Fabindia Women Printed Black Ghera Skirt,falda/vestido,http://assets.myntassets.com/v1/images/style/properties/7474d5aa6939485b4c8e10cc8b9e634a_images.jpg
26418,men,Apparel,topwear,shirts,Purple,Summer,2012.0,Casual,Turtle Men Check Purple Shirt,camisa,http://assets.myntassets.com/v1/images/style/properties/e471c9f126f2e4b311e28989473efc2a_images.jpg
48467,women,Apparel,dress,dresses,Red,Summer,2012.0,Casual,French Connection Women Red Dress,falda/vestido,http://assets.myntassets.com/v1/images/style/properties/French-Connection-Women-Red-Dress_f390ad36881dd65adc8e64a875548259_images.jpg
23956,men,Apparel,topwear,shirts,Grey,Fall,2011.0,Casual,Provogue Men Grey Shirt,camisa,http://assets.myntassets.com/v1/images/style/properties/b11bfa9ac586bc8e9c02064f57a668b6_images.jpg
18317,men,Apparel,topwear,shirts,Maroon,Summer,2011.0,Casual,Wills Lifestyle Men Check Maroon Shirt,camisa,http://assets.myntassets.com/v1/images/style/properties/0bc21b20e0476a2d87a0bcd8dac47034_images.jpg
6708,men,Apparel,topwear,shirts,Yellow,Summer,2011.0,Casual,UCB Men Ben Logo At Chest Yellow Shirt,camisa,http://assets.myntassets.com/v1/images/style/properties/e5fa8529b156e86727952c304721dc75_images.jpg
37758,men,Apparel,topwear,shirts,White,Summer,2012.0,Casual,John Players Men Solid White Shirt,camisa,http://assets.myntassets.com/v1/images/style/properties/9d229adef6d8639e3065b94f06d31970_images.jpg
4863,men,Apparel,topwear,tshirts,Red,Summer,2011.0,Sports,ADIDAS Men Ac Milan Red Black Jersey,camiseta,http://assets.myntassets.com/v1/images/style/properties/cee303cdf570b4d0297bebe9f126df15_images.jpg
24941,girls,Apparel,topwear,tops,Pink,Summer,2012.0,Casual,United Colors of Benetton Kids Girls Pink Top,top,http://assets.myntassets.com/v1/images/style/properties/c1a5e415fd0e4f4945aa965729de43c1_images.jpg
25893,women,Apparel,topwear,tops,Brown,Summer,2012.0,Casual,Femella Women Spaghetti Brown Top,top,http://assets.myntassets.com/v1/images/style/properties/e4f243536ce9c28d7aa5a4af4f4aaa69_images.jpg
53813,women,Apparel,topwear,tunics,Blue,Fall,2012.0,Casual,Ayaany Women Blue Tunic,top,http://assets.myntassets.com/v1/images/style/properties/Ayaany-Women-Blue-Tunic_891e16994655a193dd5ed6ea6aed57cb_images.jpg
10348,women,Apparel,topwear,tshirts,Yellow,Fall,2011.0,Casual,United Colors of Benetton Women Printed Yellow T-shirt,camiseta,http://assets.myntassets.com/v1/images/style/properties/083497b944fc6d7926ba3cf1cfeaf729_images.jpg
45976,women,Apparel,topwear,tops,Grey Melange,Summer,2012.0,Casual,Tokyo Talkies Women Grey Melange Printed Top,top,http://assets.myntassets.com/v1/images/style/properties/f15155b9246ee6ffe6f862c7af0ba58a_images.jpg
3048,men,Apparel,topwear,tshirts,White,Summer,2011.0,Casual,Tantra Men's Rupee White T-shirt,camiseta,http://assets.myntassets.com/v1/images/style/properties/af91684730f0b0d469965e0698d810e3_images.jpg
3874,men,Apparel,topwear,tshirts,Blue,Summer,2011.0,Casual,Wrangler Men's Trademark Washed Blue T-shirt,camiseta,http://assets.myntassets.com/v1/images/style/properties/36bea26c5817499cff9405971496224d_images.jpg
18919,men,Apparel,topwear,shirts,Blue,Fall,2011.0,Casual,Levis Men Work Western Blue Shirt,camisa,http://assets.myntassets.com/v1/images/style/properties/fd4d1bd49cf598e0cdde822e7789ca4d_images.jpg
20340,men,Apparel,topwear,tshirts,Grey,Summer,2011.0,Casual,Probase Men Printed Grey Tshirt,camiseta,http://assets.myntassets.com/v1/images/style/properties/d822a76f133a00a54e48186d3b0ab749_images.jpg
41377,women,Apparel,topwear,tops,Yellow,Summer,2012.0,Casual,Wrangler Women Yellow Maria Top,top,http://assets.myntassets.com/v1/images/style/properties/615a2975a352a82401e0fe86cf70f966_images.jpg
11407,women,Apparel,topwear,shirts,Purple,Fall,2011.0,Casual,United Colors of Benetton Women  Winter Purple Shirt,camisa,http://assets.myntassets.com/v1/images/style/properties/5c40f179940aa3665707c6a54c2855ce_images.jpg
57212,women,Apparel,bottomwear,jeggings,Blue,Fall,2012.0,Casual,Kraus Jeans Women Blue Jeggings,pantalon,http://assets.myntassets.com/v1/images/style/properties/Kraus-Jeans-Women-Blue-Jeggings_1ab68190554ed9f5c3269f0a327f07a2_images.jpg
14949,men,Apparel,topwear,tshirts,Black,Fall,2011.0,Casual,Status Quo Men Solid Black Tshirts,camiseta,http://assets.myntassets.com/v1/images/style/properties/4011e29f1363683e1ef460762f0b6a32_images.jpg
33757,women,Apparel,topwear,tops,Sea Green,Summer,2012.0,Casual,Vero Moda Women Sea Green Top,top,http://assets.myntassets.com/v1/images/style/properties/2bd122f4feaff7862a460a8466177282_images.jpg
2707,girls,Apparel,dress,dresses,Pink,Summer,2011.0,Casual,Disney Kids Girl's Dress Pink Pooh Kidswear,falda/vestido,http://assets.myntassets.com/v1/images/style/properties/b65078ba0112f107d024a4e3c028c38b_images.jpg
43420,men,Apparel,bottomwear,jeans,Blue,Summer,2012.0,Casual,Spykar Men Blue Jeans,pantalon,http://assets.myntassets.com/v1/images/style/properties/da4a2aa4fdb699801885eb58062a66be_images.jpg
13350,women,Apparel,bottomwear,jeans,Blue,Fall,2011.0,Casual,Spykar Blue Washed Jeans,pantalon,http://assets.myntassets.com/v1/images/style/properties/9b19c8f2fef89de0b58697e6ffaf14cd_images.jpg
27165,men,Apparel,topwear,shirts,Blue,Summer,2012.0,Formal,Mark Taylor Men Striped Blue Shirt,camisa,http://assets.myntassets.com/v1/images/style/properties/3249b25ad0c9ea9d75398e13609fe3db_images.jpg
12282,men,Apparel,topwear,shirts,Green,Fall,2011.0,Formal,Genesis Men Green & Purple Striped Shirt,camisa,http://assets.myntassets.com/v1/images/style/properties/fbaf2bfd3254bd7eca90b660cf5a1ce4_images.jpg
34572,women,Apparel,dress,dresses,Black,Summer,2012.0,Casual,Tonga Women Printed Black Dress,falda/vestido,http://assets.myntassets.com/v1/images/style/properties/3a9f0e6a91b98d87e67f855479353e78_images.jpg
7275,men,Apparel,topwear,tshirts,Grey,Fall,2011.0,Casual,Batman Men's Batman & Joker Dark Grey T-shirt,camiseta,http://assets.myntassets.com/v1/images/style/properties/6c67cb14dd7851318a559eae82c10efb_images.jpg
16622,men,Apparel,bottomwear,trousers,Khaki,Fall,2011.0,Casual,Probase Men Solid Khaki Trouser,pantalon,http://assets.myntassets.com/v1/images/style/properties/3745174e413be6a1206d67530ac378be_images.jpg
27357,men,Apparel,topwear,tshirts,Blue,Fall,2011.0,Casual,Tantra Men Feel No Pain Blue T-shirt,camiseta,http://assets.myntassets.com/v1/images/style/properties/5ba9d28d4d3e095f46dd07aa360aa94a_images.jpg
26285,men,Apparel,topwear,tshirts,Navy Blue,Summer,2012.0,Casual,Proline Men Navy T-shirt with Printed Detail,camiseta,http://assets.myntassets.com/v1/images/style/properties/5bf912fbcc2361b030bfb7fdae969ce9_images.jpg
6195,men,Apparel,topwear,tshirts,Cream,Summer,2011.0,Casual,Lee Men's Linen Cream T-shirt,camiseta,http://assets.myntassets.com/v1/images/style/properties/262831147596b8dbcd5fefa11f0044c7_images.jpg
22625,men,Apparel,topwear,sweaters,Black,Fall,2011.0,Sports,Nike Men Solid Black Sweater,abrigo,http://assets.myntassets.com/v1/images/style/properties/278a0b723899c41a1de145af81571bbc_images.jpg
8833,men,Apparel,topwear,sweaters,Black,Fall,2011.0,Casual,Spykar Men Rts Vneck Black Black Sweaters,abrigo,http://assets.myntassets.com/v1/images/style/properties/6c4e1149112cd226375a55c0ffbf822c_images.jpg
46360,men,Apparel,topwear,shirts,White,Summer,2012.0,Casual,Locomotive Men Black & Grey Check Shirt,camisa,http://assets.myntassets.com/v1/images/style/properties/59ae0f28f10d91b4ac54ccbe708947c8_images.jpg
39863,boys,Apparel,topwear,tshirts,Black,Summer,2012.0,Casual,Gini and Jony Boys Polo Black T-Shirt,camiseta,http://assets.myntassets.com/v1/images/style/properties/103e76f9dbc3112fc9d0659a818ca917_images.jpg
41979,boys,Apparel,topwear,tshirts,Grey,Summer,2012.0,Casual,Gini and Jony Boys Around The World Grey T-shirt,camiseta,http://assets.myntassets.com/v1/images/style/properties/b7682574d75af74c02adf5186c85a806_images.jpg
20172,men,Apparel,topwear,shirts,Navy Blue,Fall,2011.0,Casual,Wrangler Men Aoston Navy Blue Shirt,camisa,http://assets.myntassets.com/v1/images/style/properties/b37d1bf2e8f9bc525e5044b081f78d66_images.jpg
59986,women,Apparel,dress,dresses,Black,Fall,2012.0,Smart Casual,Avirate Women Black Dress,falda/vestido,http://assets.myntassets.com/v1/images/style/properties/Avirate-Black---Golden-Dress_e29c157c6dd6aa7d958e574b36427478_images.jpg
40097,men,Apparel,topwear,tshirts,Grey,Summer,2012.0,Casual,ADIDAS Men Grey T-shirt,camiseta,http://assets.myntassets.com/v1/images/style/properties/e173e9ecb0dfdcc3d84f606debc5c847_images.jpg
33565,women,Apparel,topwear,tshirts,Yellow,Summer,2012.0,Casual,Wrangler Women Sunset Beach Yellow T-shirt,camiseta,http://assets.myntassets.com/v1/images/style/properties/421039da69c91f9efeb39b11fedea390_images.jpg
31656,men,Apparel,topwear,shirts,White,Summer,2012.0,Casual,Indigo Nation Men White Shirt,camisa,http://assets.myntassets.com/v1/images/style/properties/3427d76ebdfaeb274f0541a00afec5f4_images.jpg
13506,men,Apparel,topwear,tshirts,White,Fall,2011.0,Casual,Chimp Men Color me Happy White Tshirts,camiseta,http://assets.myntassets.com/v1/images/style/properties/ecf8709cb817bd0de3a145b064f28741_images.jpg
2151,men,Apparel,topwear,tshirts,White,Spring,2011.0,Casual,Basics Men Red & Blue Polo T-shirt,camiseta,http://assets.myntassets.com/v1/images/style/properties/d899a737a8fc310a43fe503e630645d3_images.jpg
19800,men,Apparel,topwear,tshirts,Green,Fall,2011.0,Casual,U.S. Polo Assn. Men Solid Green Tshirt,camiseta,http://assets.myntassets.com/v1/images/style/properties/c4d8fa29bdbc580afe0400ae997e6a79_images.jpg
34324,men,Apparel,topwear,tshirts,Red,Summer,2012.0,Casual,Myntra Men Extreme Disturbance Red T-shirt,camiseta,http://assets.myntassets.com/v1/images/style/properties/f6cfbe1f7e986f5593c0e86db3e6d254_images.jpg
14723,women,Apparel,topwear,shirts,Maroon,Fall,2011.0,Casual,Scullers For Her Women Casual Shirt Maroon Shirts,camisa,http://assets.myntassets.com/v1/images/style/properties/734e0d59a87e94af4ccdcebf95c2502b_images.jpg
52136,women,Apparel,topwear,tshirts,Black,Summer,2012.0,Casual,Femella Women Black Polo T-Shirt,camiseta,http://assets.myntassets.com/v1/images/style/properties/ef93c247735a2fdd62c05c1b6e54db5b_images.jpg
57444,women,Apparel,topwear,tshirts,Yellow,Summer,2012.0,Casual,Angry Birds Women Yellow T-shirt,camiseta,http://assets.myntassets.com/v1/images/style/properties/Angry-Birds-Women-Yellow-T-shirt_9893350173fc757b712612df5819be66_images.jpg
5146,women,Apparel,topwear,tshirts,White,Summer,2011.0,Casual,Wrangler Women's Photo Print White T-shirt,camiseta,http://assets.myntassets.com/v1/images/style/properties/8baff06e153ee3d49cc3d79104e2cc31_images.jpg
37793,men,Apparel,topwear,shirts,Blue,Summer,2012.0,Formal,John Players Men Blue Striped Shirt,camisa,http://assets.myntassets.com/v1/images/style/properties/80a9d6e1c86a4f2a52c98bc5239814ca_images.jpg
14511,men,Apparel,topwear,shirts,Blue,Fall,2011.0,Formal,Mark Taylor Men Blue Striped Shirt,camisa,http://assets.myntassets.com/v1/images/style/properties/abc1eeddaa60c81fa79221a9eeb1a3cb_images.jpg
4094,men,Apparel,topwear,tshirts,Navy Blue,Summer,2011.0,Casual,Classic Polo Men's NAvy Melange T-shirt,camiseta,http://assets.myntassets.com/v1/images/style/properties/dbd8e3622538cec3489572426f186c01_images.jpg
11063,men,Apparel,topwear,shirts,Purple,Fall,2011.0,Formal,John Miller Men Solid Purple Shirts,camisa,http://assets.myntassets.com/v1/images/style/properties/7462bb790766daf6787cdd1ee03ba6ca_images.jpg
42196,women,Apparel,topwear,tops,Blue,Summer,2012.0,Casual,Sepia Women Blue Top,top,http://assets.myntassets.com/v1/images/style/properties/2c5abdd24ce593ae8e90ff22a7e4247c_images.jpg
31464,women,Apparel,bottomwear,capris,Black,Summer,2012.0,Sports,Nike Women Training Green Capris,short,http://assets.myntassets.com/v1/images/style/properties/fe0e4a9ece562ec0dc29f82c2bc16feb_images.jpg
43044,men,Apparel,bottomwear,shorts,Charcoal,Summer,2012.0,Casual,Nike Men Charcoal Grey Shorts,short,http://assets.myntassets.com/v1/images/style/properties/e7bdf8f83947932728ba599a7c158667_images.jpg
13734,men,Apparel,topwear,shirts,Blue,Fall,2011.0,Casual,Belmonte Men Check Blue Shirts,camisa,http://assets.myntassets.com/v1/images/style/properties/7e6631b385ebfb86887e43987b9e8e63_images.jpg
28549,women,Apparel,topwear,tshirts,Blue,Spring,2012.0,Casual,Nike Women Blue Printed T-shirt,camiseta,http://assets.myntassets.com/v1/images/style/properties/Nike-Women-AS-NIKE-FLYING-SHOE-Green-Tshirts_b5eb2508ee172b95e29143103208136b_images.jpg
34116,girls,Apparel,bottomwear,capris,Blue,Summer,2012.0,Casual,Doodle Girls Washed Blue Capris,short,http://assets.myntassets.com/v1/images/style/properties/1d3a6c99b37c376b3ed37690c76986f6_images.jpg
42350,women,Apparel,bottomwear,leggings,Black,Summer,2012.0,Casual,Flying Machine Women Black Leggings,pantalon,http://assets.myntassets.com/v1/images/style/properties/686568fddfc4839d7b57cd0a21be8eb4_images.jpg
3077,men,Apparel,topwear,tshirts,Blue,Summer,2011.0,Casual,Probase Men's Collage Turquoise T-shirt,camiseta,http://assets.myntassets.com/v1/images/style/properties/a6cbb2937fa83e8e6e564a42cf2fb996_images.jpg
18926,men,Apparel,topwear,tshirts,Grey,Fall,2011.0,Casual,Levi's Men Rubber Print Grey Tshirt,camiseta,http://assets.myntassets.com/v1/images/style/properties/1cb4b061848ff9524bb873b7dea1e9ad_images.jpg
17152,men,Apparel,topwear,jackets,Black,Fall,2011.0,Casual,U.S. Polo Assn. Men Solid Black Jacket,abrigo,http://assets.myntassets.com/v1/images/style/properties/367fd82ba18d4f51c843fa02e74a4054_images.jpg
4252,men,Apparel,topwear,tshirts,Green,Summer,2011.0,Casual,Probase Men's Crack Print Ghost Buster Green T-shirt,camiseta,http://assets.myntassets.com/v1/images/style/properties/ad5e199fddf6e4d32a51e53cfb7b68eb_images.jpg
15605,men,Apparel,topwear,tshirts,Navy Blue,Fall,2011.0,Sports,Nike Men Football Soccer Navy Blue T-shirt,camiseta,http://assets.myntassets.com/v1/images/style/properties/75d81cb7d16cb53a16fe2673a235ae7a_images.jpg
40407,women,Apparel,topwear,tops,Black,Summer,2012.0,Casual,Tonga Women Black Top,top,http://assets.myntassets.com/v1/images/style/properties/5860537df932fe02dfd522e51bf95761_images.jpg
10377,men,Apparel,topwear,tshirts,White,Fall,2011.0,Casual,United Colors of Benetton Men Printed White Tshirts,camiseta,http://assets.myntassets.com/v1/images/style/properties/31dee2652add01ed181f5d7549a933dc_images.jpg
45949,women,Apparel,topwear,tops,White,Summer,2012.0,Casual,Tokyo Talkies Women White Top,top,http://assets.myntassets.com/v1/images/style/properties/8001caf23e773a0d54ca1cd64371f816_images.jpg
37767,men,Apparel,topwear,shirts,Red,Summer,2012.0,Casual,John Players Men Orange And Blue Check Shirt,camisa,http://assets.myntassets.com/v1/images/style/properties/28d2dd8e520202e394bcb9028c8277b5_images.jpg
21602,women,Apparel,topwear,sweaters,Grey,Winter,2012.0,Casual,Roxy Women Grey Striped Sweater,abrigo,http://assets.myntassets.com/v1/images/style/properties/5272bee4663e5287309047865c520ff9_images.jpg
4060,men,Apparel,topwear,tshirts,White,Summer,2011.0,Casual,Myntra Men's I Am Drunk White T-shirt,camiseta,http://assets.myntassets.com/v1/images/style/properties/de59d94151e55d2a74876a79261af1c3_images.jpg
11097,women,Apparel,topwear,tops,Black,Fall,2011.0,Casual,Scullers Women Solid Black Tops,top,http://assets.myntassets.com/v1/images/style/properties/3dfb1a7272b81790012251f900e16212_images.jpg
12612,men,Apparel,topwear,tshirts,Orange,Fall,2011.0,Casual,Ed Hardy Men Printed Orange Tshirts,camiseta,http://assets.myntassets.com/v1/images/style/properties/afaf893ae79661ebd6e17ea5133610ab_images.jpg
48458,men,Apparel,bottomwear,shorts,Blue,Fall,2012.0,Casual,French Connection Men Blue & White Check Shorts,short,http://assets.myntassets.com/v1/images/style/properties/French-Connection-Men-Blue---White-Check-Shorts_beac1afcd0b3b7149418e3338d1d4ea9_images.jpg
23969,men,Apparel,topwear,tshirts,White,Fall,2011.0,Casual,Peter England Men White Printed T-shirt,camiseta,http://assets.myntassets.com/v1/images/style/properties/9cdee6bb744ec408767d4a0fd81803bc_images.jpg
23155,men,Apparel,topwear,tshirts,White,Fall,2011.0,Casual,Mark Taylor Men White Printed T-shirt,camiseta,http://assets.myntassets.com/v1/images/style/properties/5a5e35d4ee05aaf055c7ec43d80c0225_images.jpg
4404,men,Apparel,topwear,tshirts,Black,Spring,2013.0,Casual,Nirvana Men's Guitar Image Discharge Black T-shirt,camiseta,http://assets.myntassets.com/v1/images/style/properties/0792e46dc33ea4d70593e24c3f20dcf1_images.jpg
41383,women,Apparel,topwear,tops,Navy Blue,Summer,2012.0,Casual,Wrangler Women Blossom Navy Blue Top,top,http://assets.myntassets.com/v1/images/style/properties/e962dfb51a8afc0d87d3a060712c9ccd_images.jpg
26043,men,Apparel,topwear,shirts,Grey,Summer,2012.0,Formal,John Miller Men Grey Shirt,camisa,http://assets.myntassets.com/v1/images/style/properties/a3ee270bcf0463c8b5f87e96642b3f81_images.jpg
29837,men,Apparel,topwear,shirts,Yellow,Summer,2012.0,Casual,Basics Men Yellow Checked Shirt,camisa,http://assets.myntassets.com/v1/images/style/properties/ee811261d0c8dc78937ea7beeade0b17_images.jpg
34586,women,Apparel,dress,dresses,Black,Summer,2012.0,Casual,Tonga Women Printed Black Dress,falda/vestido,http://assets.myntassets.com/v1/images/style/properties/02a149e996ae237ff2823b3051ecbc5e_images.jpg
35454,boys,Apparel,topwear,tshirts,Blue,Summer,2012.0,Casual,Doodle Boys Printed Blue T-shirt,camiseta,http://assets.myntassets.com/v1/images/style/properties/1cfc2aa25acbf5efa0b7159760441f41_images.jpg
7281,men,Apparel,topwear,tshirts,Grey,Fall,2011.0,Casual,Batman Men's The Dark Knight Light Grey T-shirt,camiseta,http://assets.myntassets.com/v1/images/style/properties/1c25c91fe87a9a10d22c8fc80e7050d3_images.jpg
30314,men,Apparel,topwear,tshirts,Red,Summer,2012.0,Casual,Myntra Men Heavy Weight Red T-shirt,camiseta,http://assets.myntassets.com/v1/images/style/properties/70965ce715de6cccb5c78449f41c0066_images.jpg
26271,men,Apparel,topwear,tshirts,Off White,Summer,2013.0,Casual,Proline Men Off-white Polo T-shirt,camiseta,http://assets.myntassets.com/v1/images/style/properties/6ed3460711608ff81a09b2bad4f0cd38_images.jpg
12044,men,Apparel,bottomwear,jeans,Blue,Fall,2011.0,Casual,Spykar Men Washed Blue Jeans,pantalon,http://assets.myntassets.com/v1/images/style/properties/8ad79313cba9eee717c884784632335f_images.jpg
